amount,gas_price,gas_used,num_transfers,unique_addresses,time_of_day,contract_interaction,sender_tx_count,receiver_tx_count,is_malicious
0.32235869307903864,35.602105922701035,56121.10732104546,1,3,7,0,41,1549,0.0
0.4588429223716421,55.04229755171037,46412.303873659046,1,3,19,0,5346,59038,0.0
1.0169774196083476,36.13543747277995,42781.632539814855,2,3,4,0,250,982,0.0
1.8035819929314254,42.582093733215814,54037.90432128502,0,2,14,0,6370,1712,0.0
0.10314128974172122,78.03611615453364,111066.32452327419,8,9,4,1,0,72,1.0
0.2574322965971295,29.061646483045713,68253.1827510345,1,2,16,0,11924,132,0.0
0.1474522955224151,43.1164225381476,27152.35949921119,1,1,14,1,167,337,0.0
0.1012930514772819,79.61978543332714,38200.402635744584,0,0,0,0,481,39833,0.0
1.228821960626087,68.6989447143298,74707.33200919275,1,1,20,1,546,38,0.0
0.43906589704070587,48.156709370346306,18945.90398510475,2,2,11,0,5,34847,0.0
6.946770370860603,131.22260039030695,51661.59712506547,5,12,3,0,11716,25,1.0
0.17524602860650412,65.59448493951675,33649.21743648269,1,1,16,1,2123,805,0.0
0.5451581513746935,45.86220928043382,67970.53986162957,0,0,15,0,573,593,0.0
0.0029266777080909695,121.2745753556557,144271.56947822447,11,10,3,1,3,121,1.0
0.2632970110528322,56.45869226939785,48330.365038491575,1,3,23,0,250,52,0.0
0.28731408874983466,39.483657479358286,75347.9036565826,2,3,11,1,218263,177,0.0
0.07602281911569485,55.74794226812612,48928.07802094193,2,2,3,1,37130,49875,0.0
0.14590154491002041,42.20087243866689,72873.43683960942,0,2,17,0,505,81560,0.0
0.1579283291325626,41.327545654072054,24728.80110794232,3,2,4,1,17287,215,0.0
0.032922127519234255,76.4834176644089,45114.0118947197,1,0,21,0,345,73,0.0
0.35298072037064615,26.241566133682255,58857.06987676973,4,2,13,0,340685,919,0.0
0.01717495366223796,70.19480144454246,122820.2953069907,9,7,5,1,3,6,1.0
0.4314225103584315,37.25186112323896,82920.37678737237,0,1,7,0,236,356,0.0
1.0374857153661854,34.78008969358117,51186.93589366818,1,3,18,1,480,165400,0.0
1.357142060204582,57.795999589925025,77015.40261107744,0,2,7,0,5095,639,0.0
0.16160890306652928,66.93453802103129,39837.10959027143,0,3,2,1,23,1,0.0
2.7194927057661533,73.29391470371974,7673.886559330501,4,6,5,1,0,15,1.0
0.4873411769115086,63.60910527187563,38468.53862107761,1,3,11,0,1198,401,0.0
0.4718070133131557,26.7443469360314,51948.575923910226,0,0,3,0,300772,65,0.0
0.23106698847062881,37.79686140941697,25829.696663570398,5,3,5,0,1,290,0.0
0.012589406534432333,134.04913583802877,83939.55555080416,9,12,2,0,11,157,1.0
0.6377527970640834,90.32302012504218,92534.0056028254,10,13,2,1,0,1,1.0
0.07807979490089506,115.35360954293378,180323.83342483797,10,12,5,1,3,35,1.0
0.0676382722958617,42.27770506403938,19883.6120131847,0,1,8,0,148,57,0.0
1.5824202411346917,24.672734835884974,30053.545226704136,6,14,3,1,0,10,1.0
0.00402343167827559,75.72178640882369,113324.78635498734,11,13,5,1,0,1,1.0
0.4282150582629559,47.226400744745185,850.380646211244,0,2,7,0,66,36931,0.0
1.1613331604429797,63.540697224274545,58770.9299765427,0,3,23,0,422,85,0.0
0.21370940558814666,33.12908540870088,56175.256420735044,0,1,5,0,10378,831,0.0
0.4991549535424378,54.50700233458788,76964.60088850262,2,1,10,0,1298,3670,0.0
0.38682078477228343,43.15937488571043,33625.1534827699,0,1,13,0,1001277,16599,0.0
0.28756036535606894,32.51119995564559,71748.21107273399,0,5,4,0,29870,368,0.0
0.7186246387939029,49.57450243355607,22050.213192784126,3,2,9,0,12079,710,0.0
0.16698049985174204,42.48868371963945,43363.5989501845,4,3,11,0,138219,1294,0.0
0.04569616008723674,29.40013580358768,49761.98060414213,2,3,23,1,37822,6083,0.0
0.667761833502227,35.67553946535496,45496.01141633589,1,0,13,0,12761,20,0.0
2.039482930072241,135.6672671067197,138083.36295138625,7,11,2,1,0,17,1.0
0.24057876639331183,47.051464486749616,37497.747642579176,0,1,13,1,379552,360,0.0
0.027612198651792767,88.40240216015245,113136.99320263871,10,5,2,1,5,2,1.0
0.5230942292409388,27.65095775221143,67729.18204272905,3,3,2,0,17985,39,0.0
0.0873128883232894,36.51205855927971,35510.222772335816,1,2,20,0,440,155,0.0
0.007864697240384197,92.71170856724522,204519.73324675663,9,10,2,0,21,0,1.0
0.14773820143821983,67.2046895117143,60611.7241318554,2,1,12,1,2781,14319,0.0
0.46019422782328984,57.34761147106838,73508.71513193168,5,0,11,1,934,36,0.0
0.5845294978892539,39.37726905651483,66243.92885013766,2,2,15,0,402,18,0.0
0.4705628640855142,27.768224443489803,35821.78550018822,0,2,8,1,12329,2,0.0
0.15211704693947764,55.49353629775608,55265.82496143607,1,3,12,0,2302,1372,0.0
0.592452035522125,80.09157646126106,65734.34209417927,2,4,15,1,24950,347,0.0
3.0753715448813095,79.8782907606591,124132.2892618675,9,7,2,1,0,1,1.0
0.010785652371510267,75.25774565139531,33720.5108291515,7,6,2,1,159,116,1.0
0.23455094384765235,66.38359162851125,51739.615406755154,3,1,13,1,45235,68897,0.0
0.5061656270187144,58.33995577357166,84561.2759728366,0,3,17,0,267,26063,0.0
0.15869766221512818,49.58171776787588,31388.3839007085,1,0,0,0,5352,1874,0.0
0.45477053057078937,30.447913568276295,72019.21896725259,0,0,14,0,2263,1039,0.0
0.09844566874637369,40.066428820015645,43418.80000111721,0,3,5,1,8953,11256,0.0
0.08124244119369053,71.53610091402322,62386.34619199179,3,1,18,0,4911,130469,0.0
0.18812152331705112,136.12713307844757,189399.35373336606,6,13,5,0,5,130,1.0
0.4947131538952916,48.7166024864945,94158.58435588372,1,2,6,1,14810,601,0.0
0.30281339783747907,70.24209657892436,64076.52307079466,0,0,9,1,567361,5,0.0
2.5116099576888566,73.55587760506724,57862.7276704445,2,4,11,0,74000,145,0.0
0.01385400696820292,36.77051356880218,63084.4657977515,7,13,4,1,4,0,1.0
1.5687228722926176,28.48891004997146,54604.68227475021,0,2,7,0,763,4114,0.0
0.042023136882402196,69.56904055020988,76707.51683831798,1,2,13,1,1757,64741,0.0
0.055062455823119735,41.16797650070749,55389.12784396116,1,1,1,1,3810,15478,0.0
0.3895419277750114,59.60505666394507,78828.97806817845,1,0,3,1,251253,9682,0.0
0.017840145400675106,21.905894925790598,101452.87531452448,11,13,3,0,0,19,1.0
0.1963690971198527,41.48377675828702,35169.578805932644,0,1,2,0,370546,398,0.0
1.0053555145065989,61.39656288688768,60245.506831554594,1,0,14,1,4550,844,0.0
0.8154319316769778,73.34515616727671,126961.21652793363,11,6,5,1,68,33,1.0
2.256661117729698,76.73713108558177,122520.35170195957,12,8,2,1,0,0,1.0
0.03479468626198348,54.70434065726404,36609.92880146349,1,3,23,0,72298,1,0.0
0.6608429110903853,52.27150640241077,33856.16271928171,2,0,23,0,336,24839,0.0
0.006391280081506423,98.43569030165884,71612.5017156066,7,11,5,0,19,32,1.0
0.032523426569749256,44.57732041324296,43676.76846719194,1,2,6,1,5955,6165,0.0
1.8134710740090163,73.34984851481866,47355.345416596116,0,4,19,0,438536,9354,0.0
0.222209955153165,20.0174370110117,50550.67619357319,0,2,19,0,2594,111337,0.0
0.009192170327044507,61.804932803508144,56374.28407970641,7,15,2,0,5,7,1.0
0.20139250416466334,53.00051243195258,38030.39547151762,4,1,18,1,18173,11687,0.0
5.613276159538483,87.5763273805227,178048.944883738,7,6,5,1,0,5,1.0
2.801767203503648,37.43479189416967,170222.67535707352,6,5,4,0,40,8,1.0
0.059453795596988594,57.954592733744036,27312.567933609935,0,0,13,0,1105,7020,0.0
0.9156162982438065,66.54366052551967,80249.96535017747,1,1,17,1,43052,16631,0.0
1.092335196146657,51.11768577644501,50412.73080715011,4,2,4,1,11069,2754,0.0
0.0006698624816134461,51.6763314131713,115539.66405196044,11,7,2,0,421,1,1.0
0.16994891325336453,30.151139648471787,31770.526997525536,1,1,6,1,4,3,0.0
0.01797022190945087,40.245269076903874,52473.528849608294,2,5,1,0,155,4376,0.0
0.1288965024339172,36.08547273668734,26353.016581878168,5,0,21,0,394,231,0.0
0.015795875124393895,85.04113171425024,136634.72826154938,9,13,2,1,122,47,1.0
0.22406405137591626,63.50889705910592,99655.36146105695,5,10,5,0,2,1,1.0
0.0314599020112988,41.29418974129774,102700.05022298609,7,6,2,1,0,0,1.0
0.22528631441547053,48.54731508572323,34418.1828252443,0,1,9,0,1233,5250,0.0
0.4745682100539991,42.7049918413547,45733.34167597836,1,2,0,1,212,51,0.0
0.9972742919569627,95.38444267439799,127132.27454716526,7,8,4,1,0,15,1.0
0.16746176651989642,56.72079197907388,42022.44487583101,1,3,12,1,7580,7374,0.0
0.22205961168348973,68.80897695763221,49979.561955946105,1,1,6,1,265,156,0.0
1.2214771618491853,14.795612211105912,43499.06796920866,9,11,4,1,1,2,1.0
0.0007079538389607968,62.269201596937464,125338.94442678198,5,8,2,0,0,2,1.0
0.49741035581456233,53.165255453334225,61524.66907786285,1,4,12,1,89,3,0.0
0.4716281106185222,51.512132813890595,46469.00582034035,1,1,19,0,189,2878,0.0
0.04941135386476729,36.00599724373178,116888.85792394908,8,14,3,0,19,48,1.0
0.029085255172593496,46.854468405566706,59068.42491010504,0,1,14,0,335,90683,0.0
0.622787316029518,86.01883868305883,117161.38083091709,8,7,5,1,1,4,1.0
0.6446252762392661,41.4108758659234,25873.98593696375,2,2,14,1,3001,3584,0.0
0.2819118013842492,38.417529697030226,66640.86091859241,0,3,8,0,75,10,0.0
0.22238055306590734,37.58402915455125,58716.21113693046,1,2,0,1,35225,40,0.0
0.48260190717796925,40.01903353522888,69403.34106389289,1,3,2,0,218,55252,0.0
0.5271914064381372,30.047157266697443,65154.86634895712,3,2,1,0,2137,1883,0.0
0.03557868807220663,53.46545488614262,64496.01355101651,1,2,3,0,1051,4758,0.0
0.8451679275348893,50.23030177633966,65540.78532736612,1,2,1,0,1513967,11302,0.0
0.5520836166236556,55.35598061690576,86600.32572230298,2,1,7,1,31,1708,0.0
0.6481638595701577,42.25927765847332,28783.213820965582,1,3,21,1,138047,32,0.0
0.8270665872658318,66.11409946130182,27726.169698234567,2,2,13,0,38917,1212,0.0
0.1332002328542263,57.50499810980938,35472.893961541864,1,4,18,0,2384,3169,0.0
0.3256144570348461,25.95440773346783,63582.34663098893,1,4,21,0,7088,6826,0.0
0.09346459087931272,51.10458339410359,52674.59447447079,1,1,11,0,6683,709,0.0
0.6984835588766531,47.07660782490992,51325.50132165122,1,1,6,1,3,9463,0.0
1.2656635425355292,85.72917475123437,69972.08190298562,2,4,12,1,93,3060,0.0
0.011970387490649855,93.58062748899343,46282.524799390936,6,12,2,1,31,73,1.0
0.25089394238259805,30.167405650399875,53015.977812681995,2,1,12,0,370,2100,0.0
0.9488680911364025,72.5787182424579,55576.61911541931,5,10,4,1,30,9,1.0
1.738239322814688,65.39031158065202,102136.96579619561,6,11,2,1,1,3,1.0
1.385000371171762,54.971403349219884,72631.12220329589,6,5,2,1,41,134,1.0
0.1059391122476617,67.52348898529192,49117.811337422056,0,0,8,0,268,285,0.0
2.262789202839564,87.10820328275912,75495.49178717694,7,14,4,1,1,35,1.0
0.33517401606237657,32.92606797562852,51946.15634886616,1,2,14,0,1268,128309,0.0
0.59066908109649,58.24290011644465,43696.81285604703,1,1,8,0,1,16234,0.0
1.2052366184429957,58.61246312545777,14474.607313623,0,5,3,0,452922,8,0.0
0.7435234213206199,30.862201929780074,41715.14688196092,1,2,3,1,6454277,50,0.0
0.03252420981639583,40.977327278452115,71102.5563273965,4,1,20,0,3812,32,0.0
0.09801714231347759,36.32090079782503,39291.87482510059,1,2,23,0,300678,72,0.0
1.5385362384344552,73.04983743109966,38432.7322602516,2,1,12,1,26847,1243,0.0
2.213751330547405,81.34572444688942,35563.770933270374,5,1,2,1,56,5049,0.0
1.8344461627652024,117.62120040210584,40041.548251211425,10,10,4,1,9,0,1.0
0.005244858511168345,40.95723047219432,171318.9516129527,10,10,3,1,19,2,1.0
0.2960551281023047,56.613198473562235,37282.28204233077,3,1,7,1,11259,263,0.0
1.740104008440645,89.95189695449429,46252.368511002096,7,6,2,1,6,19,1.0
0.0034720752426595316,29.77502742079193,46929.85746701779,2,5,23,0,13323,2924,0.0
0.08687359131384573,66.20533701910466,49332.81001220093,2,1,11,0,13916,151,0.0
1.281506091129592,34.78283763475545,79241.43763337535,2,3,9,0,23055,1677,0.0
0.4172790518743407,52.30131793255878,35783.30322997512,2,2,7,1,414,3869,0.0
0.06335188596381597,73.54579381131288,32072.526971864856,5,1,9,1,4836,3698,0.0
0.20663299458604534,71.46058996460948,52550.872989391806,0,1,8,0,98850,37732,0.0
1.7327546006726016,30.430559087560184,103171.71681627705,13,16,3,1,0,0,1.0
0.515140799694302,63.177988377122745,53855.68007176991,3,2,4,0,27,122,0.0
1.500488063388377,99.2008020152579,243014.27258738363,5,6,2,1,97,190,1.0
0.5440272171046009,42.01301908989219,62013.047437735695,0,3,7,0,171,4610,0.0
0.3495100817388351,76.74731908604174,138804.24027684538,7,10,2,1,77,18,1.0
0.0013567130836983142,43.157872730155106,11946.417897013516,6,13,4,0,0,1,1.0
1.1974994133088614,47.22911132030775,42054.031769135945,1,4,2,0,25829,251,0.0
0.0237731381397213,56.35916058605949,34953.14993584821,2,3,22,1,225,12780,0.0
0.12761762434896487,56.512418581683576,49257.231101112295,3,3,16,1,249605,46,0.0
0.28100660904992314,32.579796939241284,48639.650241884345,1,1,18,1,15006,621,0.0
2.555480333942607,120.28752235978884,151932.26839776646,14,12,3,1,156,8,1.0
0.938654102859151,36.999046499994236,57657.64245191129,2,3,6,1,10,2872,0.0
0.13141789721677896,31.701036500146763,44874.52126880036,1,3,9,1,2082,146,0.0
0.31950339779469994,51.06655785976018,64307.97236173425,0,5,23,0,662,1368,0.0
3.037758366182628,85.08234412292367,71281.66545451073,1,1,17,1,40838,2602,0.0
0.6930573908307794,53.90222865167663,19616.528823069322,1,1,20,0,1199,22,0.0
0.6051184488523277,44.25957288375795,36720.39440583076,0,3,7,0,186,206792,0.0
0.0029018250204289825,112.07932631119523,84807.52828047052,9,11,4,1,11,8,1.0
0.1406168008991449,69.97820456413031,56345.4988052818,3,1,20,0,328,5355,0.0
0.19092702484381588,80.19433774150974,63869.15013568808,5,1,17,1,34883,3775,0.0
0.6527544454774494,67.4261345075865,33581.969462878136,2,4,15,1,27996,431,0.0
0.1011594820795291,67.56494739806399,24073.100317265475,2,2,11,0,28925,604,0.0
0.18765101413413168,51.89895418205283,31274.792551231458,1,3,20,1,11,258,0.0
0.007773824096396689,80.47146169222047,84400.64317266011,9,11,3,1,84,1,1.0
0.0948127071388597,38.14356928475799,20690.168904139413,1,8,1,0,418,186,0.0
2.2285773794513704,47.53854123331405,52107.69721216987,0,3,17,1,20695,90,0.0
0.2637553013395517,46.90237911950175,36478.5098605153,2,0,7,1,5137,180,0.0
0.2141530392267622,45.251814451853875,63830.29412864337,2,1,8,1,759116,3769,0.0
0.009133665661793602,38.17481776064039,35836.323311436645,6,8,5,1,154,0,1.0
0.3621078617036515,70.47304060782608,918.1949787173149,1,2,8,1,1407,1632,0.0
0.00628321561744893,76.13596517102435,105282.44654213519,9,12,4,1,266,7,1.0
0.7524112685238804,41.09216014823797,59504.5916301326,1,3,22,1,1634,614,0.0
0.002810238483702554,86.24560249915865,86649.61040708493,6,8,3,1,1,33,1.0
0.8187306177566464,30.9616770447017,55916.23870816925,0,1,8,0,4648,19,0.0
0.7897908066710622,31.461167397362104,89110.82834578415,1,2,7,0,141,4694,0.0
0.015951776160685688,108.57250424483392,2864.0901214808114,10,9,3,1,0,568,1.0
0.9512317122312686,33.65093150215468,42490.31199623716,1,2,15,0,5980,3230,0.0
0.0736766837285547,42.41825717966728,27401.594700107453,4,0,10,0,1701,249,0.0
0.0024956419280088835,72.51237500709064,130431.21167789407,8,4,2,1,4,0,1.0
0.04513136216970675,97.48244787776747,117484.8499543798,10,7,2,1,8,23,1.0
0.6486641893127164,37.757952649233644,54895.70175933143,4,1,8,1,2262,2221,0.0
0.5348277594262879,39.64207961267739,49860.77308327878,5,3,7,0,177441,40,0.0
1.0973175962277872,122.86962077524929,13636.873985212105,11,9,4,0,1,99,1.0
0.12618897644697236,54.02439828434803,48771.08638158985,1,0,12,1,782,23924,0.0
0.007416627349535231,73.10817621042989,75302.72039639369,6,10,4,0,37,103,1.0
0.45071670144728293,19.851061032971394,55302.28010762823,2,1,0,0,63,32,0.0
0.049625097086946,39.30622384635699,82059.28693843332,1,4,22,0,48,10844,0.0
0.1871908042266187,41.477826421168785,53810.17964575253,1,1,4,0,3997,7,0.0
0.07918773924621011,44.71320944693214,88665.8502762407,2,1,18,0,233230,129623,0.0
0.0010345429438515436,52.09699917515129,109878.4842129122,7,5,2,1,29,12,1.0
0.1692098425159276,29.719453593982564,82163.83012580046,3,0,5,0,2965,1649,0.0
0.7183810000589412,65.49624551036847,136829.22160794472,9,12,3,1,2,8,1.0
0.3961090482419024,76.06323930738668,207678.52461612152,11,8,3,1,157,76,1.0
0.5603060713994295,64.92039726982208,37821.28897737741,4,3,12,1,1109,69,0.0
0.007433790989963067,75.85119363948561,111710.29165624168,4,15,2,0,5,0,1.0
1.2529612136740371,125.27549521463189,67730.04229271623,6,11,5,1,2,21,1.0
0.11438087082235468,50.68608693503995,65182.73244685119,0,2,0,0,151892,4402,0.0
0.006526755660183323,66.71718374907539,70939.22690576527,4,10,2,1,31,26,1.0
0.9350821786010193,64.18501171827367,54770.097476171904,1,3,11,0,143239,2,0.0
0.4505277707147684,62.15341748453649,27481.701858239147,1,3,12,1,42935,62028,0.0
0.8443540496860447,60.31653745695059,72613.49595709023,0,2,13,0,31,20160,0.0
0.03053810221961569,58.60150687531973,20016.40564198499,1,0,16,0,3150,42,0.0
0.10196949575330126,5.521842051719887,63016.379934858975,2,3,15,0,122375,103,0.0
0.2325513934343229,26.543883684929305,51843.48336478435,2,2,20,1,180635,13,0.0
0.563102748866842,52.86592725921955,72174.07994137425,3,0,0,0,162373,33,0.0
0.03221716743023926,72.6919410322209,40980.72103932597,2,2,18,1,135692,191,0.0
2.059290334704162,72.28363150480776,136069.18449430275,5,14,5,0,1,0,1.0
0.009864388675053013,32.868806628144974,60511.31090164021,12,8,3,1,39,0,1.0
0.7921135699985429,21.670712154234206,31454.53163208976,0,3,23,1,234,150,0.0
0.008625897071061784,120.14333893309974,68142.79645839811,11,15,5,1,0,6,1.0
0.7452104088589099,67.1230649035267,51704.60903471132,3,0,10,0,16388,28790,0.0
0.09402887336660168,35.080228550431904,59133.95124980192,4,4,6,0,5397,15,0.0
0.5496711841278689,91.89576876604636,49833.226495252835,6,17,2,1,9,1,1.0
0.600244879454851,53.75816942485045,41564.80769616603,1,1,18,0,1842,298218,0.0
0.19236944375594112,43.93325476296334,27056.89245042334,2,1,5,0,145,8627,0.0
0.4127158383100174,57.69595014520354,48536.36594917995,3,2,21,1,2474,180,0.0
0.14183798772798184,80.38223595156272,28893.68826238895,5,11,2,1,1,108,1.0
0.3920062759729503,56.45794417515552,74163.37435380666,0,0,7,1,25190,881,0.0
0.024871433501109427,36.96984626778541,41876.754730328736,0,1,23,1,930,1713,0.0
0.5531168026996043,63.101372299209885,63114.34442143198,1,1,16,0,197,6459,0.0
0.312413535394611,56.96929940517703,19933.212057153323,2,3,5,0,2770,633,0.0
8.690965153055576,61.99086455247803,110407.2906299341,10,7,4,1,0,93,1.0
0.8887986466366542,54.79648270222793,33333.21854915493,2,1,21,1,764416,30066,0.0
1.4894676022332207,23.440215351165882,23686.182190730542,2,6,6,1,539,38,0.0
0.2074321255965904,74.36286991583096,49877.619908245026,1,3,4,0,1,4435366,0.0
5.004603033645719,116.56260316257293,133212.07808633344,10,14,4,1,42,11,1.0
0.09975870373477,12.217535676227234,63882.71886743529,2,3,10,0,1,1697,0.0
0.07956841296550698,57.88459884090642,38276.42732203362,2,2,17,1,119685,23,0.0
0.049438982148301405,58.789762696257775,95839.18653871959,0,2,23,1,2027,17288,0.0
0.5362727575615485,36.59617812652375,69591.96483153618,1,2,11,1,45,23,0.0
0.2517588474638321,75.10536045982009,45955.095122991595,3,4,4,0,19100,296,0.0
1.9196949946557895,40.682874880941526,52987.58083043027,5,9,5,1,5,94,1.0
0.19544641934742393,58.732504951060214,68342.77323041025,1,3,8,1,79970,34491,0.0
1.1411478772865729,52.29551895601434,37826.54395695185,0,0,4,0,445,157,0.0
0.13514380971726747,36.05110085196258,89879.15309912823,1,3,18,0,25289,2483,0.0
0.006959890946714901,62.35821324556685,86497.92997027442,6,9,3,1,43,1,1.0
0.37047474107996275,55.96945656673912,128956.18063731022,10,8,3,0,13,27,1.0
0.6969411214940429,34.011888492727365,61989.75047136361,3,2,12,1,6689073,1843,0.0
0.541378291273565,63.62886642781327,46899.7314215086,1,3,21,0,359,415,0.0
0.36284065328432735,61.27881499441873,37717.480635468426,2,4,22,0,67,2451,0.0
0.00828631422716128,50.44431712935374,22854.323605768855,1,0,6,0,6,1019,0.0
0.2878684595580528,36.647081401664856,70885.83595899896,0,0,0,1,661,1173,0.0
0.6281282617517785,50.663092623206786,29205.03782137235,4,3,5,1,4826954,63,0.0
0.33686982404021926,42.146693860588236,43505.23290558114,2,4,15,1,5336,4460,0.0
0.007205414395855929,35.079240889461204,75163.66216503392,2,3,3,0,56,13193,0.0
0.00668625963774632,68.81690783019651,175714.37385122268,4,10,3,1,6,4,1.0
0.592538099357423,41.49207273477349,75868.537499259,2,2,2,1,10283,774,0.0
0.8570574193020073,35.187434026755255,9413.037398687942,2,3,17,0,10429,209,0.0
1.1517768382754334,37.93186077958876,19843.0807181736,1,4,11,1,152524,1487,0.0
0.3524410628984171,21.654533201031494,90784.04089444896,2,3,3,0,6185,1126,0.0
0.3178779916024931,71.30594646647786,56908.13976878286,4,3,14,1,2909,1138,0.0
1.8824338368156472,43.744667261324594,49053.058404884185,0,3,18,0,1492,438,0.0
0.1517317548747357,57.555061601932586,31258.594312813388,5,2,2,0,60202,44909,0.0
0.8778241006388616,41.22221221101073,22058.14547211936,2,1,18,1,20733955,762,0.0
0.5361745014945352,50.83880991384827,55232.71997134978,4,1,12,1,3422,466689,0.0
0.7637484721239535,53.5611792351641,41964.115140802016,1,3,1,0,575,161,0.0
1.037480935843396,69.8451390306206,34880.972227092156,2,4,11,1,5364380,12061,0.0
0.9016245620933236,74.67172469324584,68266.58823893276,0,1,16,0,3589,5231,0.0
0.32016141351967636,149.456272356577,120289.3705193012,4,9,2,0,7,23,1.0
0.12719903520560033,54.71770615704044,43379.145387529024,1,2,0,0,213,341,0.0
0.261570365660331,84.0736168835684,22570.6848680384,0,3,13,0,105428,6408,0.0
0.0076213212753782145,54.712236655076836,40672.999043037664,7,8,3,1,1,3,1.0
0.19826175783053548,61.40478973639136,13704.764257443012,1,3,3,0,250,21421,0.0
1.4196741535856823,46.60101253978104,63042.05237134397,6,2,17,1,4680,76,0.0
3.122790165174895,12.062104370336769,128930.52642729293,10,14,2,0,171,44,1.0
0.5871651761759716,52.26026343277871,46976.44653295267,2,2,6,0,34152,128,0.0
0.34655712215600987,46.89464058970953,79730.882806742,1,0,1,1,1133,16420,0.0
0.03769100463357663,41.982954862374186,48940.369202065966,0,4,14,0,352126,72798,0.0
0.06871014188576877,36.20284080273639,43946.501780423954,1,1,15,0,606,712,0.0
4.13535312252268,115.4380478307369,134907.26153653488,4,12,4,1,20,1,1.0
0.02816020592688245,56.26432274557619,53669.930254052866,1,3,10,0,5312,2276531,0.0
0.0030068948360196584,121.31670646668637,158963.41470642912,12,4,3,1,6,37,1.0
1.5887393503185927,75.8950296568488,53709.18876233891,2,2,20,0,5056,5668,0.0
0.13300654038459653,49.036023073555846,48855.127979300916,2,1,1,1,66763,16997,0.0
0.8132349977840112,55.628023623747,51347.025955615616,1,3,23,0,39320,11,0.0
0.014446544562011178,13.702956340435577,66573.499427721,13,10,3,1,10,9,1.0
0.17663425102875016,51.27605128081091,53038.31563934296,2,5,16,0,194763,47059,0.0
0.004357972294309979,30.762596688248312,37901.417605660085,10,7,3,0,18,35,1.0
0.11596950125508983,118.21262056168756,38334.526854466436,9,11,2,1,3,4,1.0
0.5674252857273973,48.5070750852837,35010.840542763406,2,1,16,0,87230,68488,0.0
0.5103233890117379,53.9603367349453,1265.7957379313345,1,2,0,0,238,9707,0.0
0.0047398361804939036,111.87138512970215,102051.08632247367,4,11,3,1,14,1,1.0
13.297189676313847,79.91523392512795,138212.3449690154,17,13,2,1,11,2,1.0
0.10274947851610416,52.526761548987416,45602.420704833516,0,1,19,1,4128,19,0.0
1.048076435044933,27.372598894408526,92666.94807789204,6,7,3,1,273,10,1.0
1.757834419398105,108.01977264349658,75414.2089638228,9,11,2,1,18,0,1.0
0.07768514684435855,49.08090950929699,112292.71079918662,15,15,3,1,225,4,1.0
0.2828545314795974,38.11065754443225,69095.66193390003,1,3,19,1,71,161,0.0
2.0889465058666357,60.03665485033996,127506.38370119591,7,10,2,1,1,0,1.0
0.05610566047554221,61.54185966204355,48005.49304628468,3,2,0,1,3483,252,0.0
1.686693209483661,31.033171116112342,50969.06990845496,2,0,21,0,41,168224,0.0
0.2552274693006854,48.454881863470376,9941.468784870047,0,0,11,1,1374,63131,0.0
0.008656971321091184,31.37647472948892,80412.784026648,4,14,5,0,45,5,1.0
0.6781278037796908,39.443049200209344,106671.60858913198,1,0,7,1,526,40,0.0
0.19134525182092163,73.5229953579123,59752.14735122244,1,4,4,1,160,2481,0.0
0.9610333376441949,44.85160896942986,26887.09781413904,3,0,12,0,70361,87,0.0
0.12816165950972136,103.47992606374181,146385.63612936815,9,14,4,1,0,19,1.0
0.8323734931873096,58.89535215819621,42657.26006747712,1,0,5,0,31,108,0.0
0.3052300516174053,36.88569564199423,50403.82476464662,1,1,16,0,86432,16657,0.0
0.6627413508592125,67.31534429228638,56338.339739767966,1,3,4,0,41280,1312,0.0
1.9186168000045032,126.47598371232944,76491.54336211746,8,15,3,1,1,7,1.0
1.4569694448915105,48.667517887326305,58046.90296849096,2,1,4,0,983,15,0.0
0.2804413481909495,47.62654795233671,21038.335837120205,1,3,7,0,559,1117,0.0
0.022013883741722286,92.88757196048452,51477.08821444999,10,5,3,1,137,67,1.0
0.4789427975068097,26.526261137598937,18907.577524482527,0,3,21,0,96492,4240,0.0
0.0033614424981237125,58.962984712995635,91401.3331738226,9,12,2,1,7,0,1.0
1.7194745168271057,96.32111855776418,91096.93832194663,11,5,3,0,38,13,1.0
1.4975560701358968,97.80900368861336,134262.7587600135,4,10,2,0,1,15,1.0
0.6592246236463891,71.54852527590256,48112.3084788063,3,1,1,0,7475,53,0.0
0.14123358350420473,43.77566181300781,51721.88743591717,1,3,15,0,5608,803,0.0
1.733124650374044,45.754767084433816,87694.79109574351,2,4,14,0,5324,947,0.0
1.439461157740832,53.972539947769725,48071.23557681261,0,2,16,0,8217,650,0.0
1.5537411778697507,50.421142716742565,21217.55021183224,0,1,6,0,262,78,0.0
0.5994371990483653,106.35407680071815,9894.447819249885,9,10,3,1,0,1,1.0
0.7977837063261255,38.622151085312,49320.78756197496,0,0,20,1,13709,9966,0.0
0.3080302927506025,47.416967531311094,50473.15024380647,1,2,9,1,12321,15,0.0
0.23691837146318515,74.0968755196796,52253.96439789069,2,1,3,0,273,168,0.0
0.039188519101103346,24.528857781206533,68098.40299318267,2,1,4,1,6179,20977,0.0
0.6068785878798779,46.64864790887522,42583.20949508359,3,2,23,1,294,534,0.0
0.10366398290395225,31.781650365159635,56949.77168281838,0,2,9,0,879,500,0.0
0.7444080908030947,53.07616369975696,58462.06103678342,1,4,20,1,294,763,0.0
